Run,Classifier,Parameters,is_fit,Acc,Precision,Recall,F1
374,SVC,"{'C': 20, 'degree': 1, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9912256432694726,0.9907408679073523,0.9912256432694726,0.9908705722885147
375,SVC,"{'C': 20, 'degree': 1, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9583106022690302,0.991579160833232,0.9583106022690302,0.9726324557633393
376,SVC,"{'C': 20, 'degree': 1, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9583106022690302,0.991579160833232,0.9583106022690302,0.9726324557633393
377,SVC,"{'C': 20, 'degree': 1, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.993239926137765,0.9932899488227223,0.993239926137765,0.9930197379416148
378,SVC,"{'C': 20, 'degree': 1, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.993239926137765,0.9932899488227223,0.993239926137765,0.9930197379416148
379,SVC,"{'C': 20, 'degree': 1, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9459504231281597,0.9925744341853726,0.9459504231281597,0.9653703462819131
380,SVC,"{'C': 20, 'degree': 1, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9459504231281597,0.9925744341853726,0.9459504231281597,0.9653703462819131
381,SVC,"{'C': 20, 'degree': 1, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9917902433795364,0.9912481110397884,0.9917902433795364,0.9914156557784505
382,SVC,"{'C': 20, 'degree': 1, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9917902433795364,0.9912481110397884,0.9917902433795364,0.9914156557784505
383,SVC,"{'C': 20, 'degree': 1, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9606148461387974,0.990746915653981,0.9606148461387974,0.9736119765950064
384,SVC,"{'C': 20, 'degree': 1, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9606148461387974,0.990746915653981,0.9606148461387974,0.9736119765950064
385,SVC,"{'C': 20, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9931331059988227,0.9931272433586695,0.9931331059988227,0.9928873224143645
386,SVC,"{'C': 20, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9931331059988227,0.9931272433586695,0.9931331059988227,0.9928873224143645
387,SVC,"{'C': 20, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9414489080479301,0.9926709776285685,0.9414489080479301,0.9624811200284608
388,SVC,"{'C': 20, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9414489080479301,0.9926709776285685,0.9414489080479301,0.9624811200284608
389,SVC,"{'C': 20, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.993239926137765,0.9932899488227223,0.993239926137765,0.9930197379416148
390,SVC,"{'C': 20, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.993239926137765,0.9932899488227223,0.993239926137765,0.9930197379416148
391,SVC,"{'C': 20, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.945782563408798,0.9925734383638314,0.945782563408798,0.9652697583116285
392,SVC,"{'C': 20, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.945782563408798,0.9925734383638314,0.945782563408798,0.9652697583116285
393,SVC,"{'C': 20, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9917902433795364,0.9912481110397884,0.9917902433795364,0.9914156557784505
394,SVC,"{'C': 20, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9917902433795364,0.9912481110397884,0.9917902433795364,0.9914156557784505
395,SVC,"{'C': 20, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9606148461387974,0.990746915653981,0.9606148461387974,0.9736119765950064
396,SVC,"{'C': 20, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9606148461387974,0.990746915653981,0.9606148461387974,0.9736119765950064
397,SVC,"{'C': 20, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9931331059988227,0.9931272433586695,0.9931331059988227,0.9928873224143645
398,SVC,"{'C': 20, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9931331059988227,0.9931272433586695,0.9931331059988227,0.9928873224143645
399,SVC,"{'C': 20, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9414794272560011,0.9926566584777495,0.9414794272560011,0.9624926750719117
400,SVC,"{'C': 20, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9414794272560011,0.9926566584777495,0.9414794272560011,0.9624926750719117
401,SVC,"{'C': 20, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.993239926137765,0.9932899488227223,0.993239926137765,0.9930197379416148
402,SVC,"{'C': 20, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.993239926137765,0.9932899488227223,0.993239926137765,0.9930197379416148
403,SVC,"{'C': 20, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9459504231281597,0.9925744341853726,0.9459504231281597,0.9653703462819131
404,SVC,"{'C': 20, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9459504231281597,0.9925744341853726,0.9459504231281597,0.9653703462819131
405,SVC,"{'C': 20, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9917902433795364,0.9912481110397884,0.9917902433795364,0.9914156557784505
406,SVC,"{'C': 20, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9917902433795364,0.9912481110397884,0.9917902433795364,0.9914156557784505
407,SVC,"{'C': 20, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9606148461387974,0.990746915653981,0.9606148461387974,0.9736119765950064
408,SVC,"{'C': 20, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9606148461387974,0.990746915653981,0.9606148461387974,0.9736119765950064
409,SVC,"{'C': 20, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9930262893527131,0.9929579037818383,0.9930262893527131,0.9927715282450988
410,SVC,"{'C': 20, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9930262893527131,0.9929579037818383,0.9930262893527131,0.9927715282450988
411,SVC,"{'C': 20, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9457216577202996,0.9925487378690747,0.9457216577202996,0.9653244058316766
412,SVC,"{'C': 20, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9457216577202996,0.9925487378690747,0.9457216577202996,0.9653244058316766
413,SVC,"{'C': 20, 'degree': 5, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.993239926137765,0.9932899488227223,0.993239926137765,0.9930197379416148
414,SVC,"{'C': 20, 'degree': 5, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.993239926137765,0.9932899488227223,0.993239926137765,0.9930197379416148
415,SVC,"{'C': 20, 'degree': 5, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.945782563408798,0.9925734383638314,0.945782563408798,0.9652697583116285
416,SVC,"{'C': 20, 'degree': 5, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.945782563408798,0.9925734383638314,0.945782563408798,0.9652697583116285
417,SVC,"{'C': 20, 'degree': 5, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9917902433795364,0.9912481110397884,0.9917902433795364,0.9914156557784505
418,SVC,"{'C': 20, 'degree': 5, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9917902433795364,0.9912481110397884,0.9917902433795364,0.9914156557784505
419,SVC,"{'C': 20, 'degree': 5, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9606148461387974,0.990746915653981,0.9606148461387974,0.9736119765950064
420,SVC,"{'C': 20, 'degree': 5, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9606148461387974,0.990746915653981,0.9606148461387974,0.9736119765950064
421,SVC,"{'C': 20, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9930262893527131,0.9929579037818383,0.9930262893527131,0.9927715282450988
422,SVC,"{'C': 20, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9930262893527131,0.9929579037818383,0.9930262893527131,0.9927715282450988
423,SVC,"{'C': 20, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9456453567894283,0.9925336771473064,0.9456453567894283,0.9652674212056856
424,SVC,"{'C': 20, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9456453567894283,0.9925336771473064,0.9456453567894283,0.9652674212056856
425,SVC,"{'C': 20, 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.993239926137765,0.9932899488227223,0.993239926137765,0.9930197379416148
426,SVC,"{'C': 20, 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.993239926137765,0.9932899488227223,0.993239926137765,0.9930197379416148
427,SVC,"{'C': 20, 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9459504231281597,0.9925744341853726,0.9459504231281597,0.9653703462819131
428,SVC,"{'C': 20, 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9459504231281597,0.9925744341853726,0.9459504231281597,0.9653703462819131
429,SVC,"{'C': 20, 'degree': 5, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9917902433795364,0.9912481110397884,0.9917902433795364,0.9914156557784505
430,SVC,"{'C': 20, 'degree': 5, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9917902433795364,0.9912481110397884,0.9917902433795364,0.9914156557784505
431,SVC,"{'C': 20, 'degree': 5, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9606148461387974,0.990746915653981,0.9606148461387974,0.9736119765950064
432,SVC,"{'C': 20, 'degree': 5, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9606148461387974,0.990746915653981,0.9606148461387974,0.9736119765950064
